0.68015,0.66386,0.67821,0.67858,0.66585,0.67454,0.67573,0.67805,0.67258,0.67973,0.67253,0.67078,0.65748,0.67517,0.66916,0.67195,0.66809,0.65393,0.66578,0.66056,0.66889,0.6639,0.67157,0.65613,0.67084,0.6675,0.67101,0.68328,0.66874,0.69264,0.67418,0.68787,0.66444,0.67147,0.66805,0.66912,0.67162,0.67094,0.66769,0.67843,0.6731,0.67853,0.66795,0.66803,0.68075,0.66289,0.66656,0.66989,0.67585,0.65639,0.65845,0.69246,0.69342,0.70097,0.68775,0.68574,0.69055,0.67954,0.7024,0.69605,0.69158,0.68468,0.68159,0.68349,0.68597,0.68399,0.6728,0.67203,0.67798,0.67897,0.67073,0.67357,0.67498,0.67005,0.66401,0.67339,0.66707,0.67513,0.68335,0.68128,0.70147,0.70665,0.68862,0.70443,0.6897,0.70822,0.70067,0.7001,0.70606,0.70744,0.69446,0.68529,0.69571,0.69114,0.69896,0.68976,0.69411,0.68871,0.67655,0.69255,0.68772,0.69403,0.69282,0.68511,0.69448,0.68583,0.67702,0.69038,0.68316,0.69876,0.67864,0.68124,0.68993,0.69253,0.69364,0.6773,0.68773,0.67471,0.68457,0.67976,0.66688,0.68594,0.68569,0.67722,0.67572,0.67902,0.70624,0.71591,0.7184,0.71021,0.70717,0.70868,0.71656,0.70817,0.72438,0.72657,0.71112,0.68534,0.71148,0.66313,0.68285,0.68471,0.68089,0.71753,0.71002,0.7187,0.71913,0.70553,0.70547,0.69566,0.70528,0.70928,0.69753,0.71641,0.71877,0.71089,0.71062,0.70569,0.71585,0.70044,0.7221,0.71368,0.70327,0.71222,0.69863,0.70863,0.72175,0.72193,0.71165,0.72311,0.72253,0.71513,0.70979,0.68246,0.67934,0.67664,0.66899,0.66745,0.68447,0.67952,0.68552,0.68213,0.68262,0.69333,0.71806,0.67769,0.71834,0.72098,0.72075,0.69234,0.72187,0.72186,0.70997,0.71432,0.72112,0.71465,0.71947,0.70713,0.72189,0.713,0.70833,0.71734,0.72019,0.72144,0.71962,0.69005,0.68416,0.67766,0.68287,0.69413,0.69103,0.70253,0.68929,0.69378,0.68477,0.68922,0.69963,0.68846,0.70677,0.69682,0.70675,0.71738,0.69226,0.71334,0.7051,0.70006,0.70808,0.6898,0.71709,0.71601,0.70928,0.69798,0.71507,0.70579,0.71068,0.72192,0.72726,0.7074,0.7206,0.72171,0.73028,0.71668,0.72465,0.71664,0.71634,0.72723,0.72275,0.71792,0.72194,0.71921,0.73908,0.71642,0.69203,0.68689,0.68001,0.67939,0.69262,0.69249,0.69697,0.67774,0.69349,0.68416,0.6984,0.69994,0.68388,0.69151,0.68757,0.6919,0.68959,0.70132,0.68395,0.684,0.6897,0.68898,0.69205,0.69152,0.69648,0.67832,0.68555,0.69516,0.68899,0.6755,0.67988,0.73366,0.72493,0.72192,0.72134,0.71557,0.73627,0.72497,0.7266,0.72535,0.70592,0.71679,0.72543,0.71053,0.71194,0.71862,0.70822,0.71174,0.70284,0.70977,0.71765,0.69792,0.71691,0.69193,0.70328,0.70482,0.70828,0.72174,0.70764,0.71826,0.70186,0.7121,0.70428,0.69207,0.70347,0.70057,0.70954,0.72053,0.69839,0.70841,0.70869,0.69715,0.69721,0.69316,0.72136,0.69093,0.6919,0.68846,0.69773,0.69472,0.6822,0.69558,0.73794,0.73414,0.74485,0.72333,0.73271,0.71997,0.72103,0.72417,0.71464,0.71042,0.72555,0.71575,0.71304,0.71363,0.72197,0.71844,0.71528,0.70697,0.70935,0.7201,0.72135,0.71862,0.7027,0.72118,0.69348,0.7017,0.70084,0.70246,0.70062,0.71924,0.71335,0.70531,0.71374,0.699,0.70084,0.70678,0.6978,0.69254,0.70203,0.69307,0.69381,0.69165,0.68807,0.68619,0.67979,0.68982,0.68664,0.72042,0.72207,0.73203,0.71607,0.70942,0.72766,0.71786,0.71957,0.71643,0.70867,0.72864,0.72107,0.71408,0.70768,0.7189,0.71637,0.70163,0.72138,0.69745,0.70765,0.70111,0.70819,0.68888,0.68994,0.69285,0.68761,0.69847,0.69459,0.70121,0.68686,0.69212,0.68795,0.69807,0.69334,0.67253,0.68692,0.72952,0.71838,0.72855,0.71048,0.71921,0.72061,0.71499,0.71886,0.71812,0.71494,0.7074,0.71779,0.71334,0.70644,0.69792,0.70876,0.69559,0.70144,0.70267,0.692,0.68949,0.69665,0.68325,0.6742,0.6858,0.72856,0.72298,0.73099,0.71918,0.708,0.71778,0.71101,0.71316,0.70797,0.70546,0.71415,0.7033,0.7156,0.6841,0.70499,0.69045,0.69626,0.6926,0.68348,0.69711,0.69783,0.70326,0.68786,0.68684,0.69767,0.68862,0.69383,0.69331,0.69933,0.69459,0.68778,0.68361,0.69206,0.68057,0.691,0.74144,0.74107,0.72191,0.73402,0.72678,0.72396,0.72129,0.73035,0.72613,0.71364,0.70118,0.71485,0.72556,0.70882,0.7154,0.71334,0.71902,0.71034,0.70325,0.71016,0.69427,0.70595,0.69399,0.70164,0.70174,0.70269,0.6865,0.70436,0.68089,0.7318,0.72524,0.71519,0.71903,0.73407,0.71787,0.74132,0.73232,0.72151,0.73056,0.72188,0.72359,0.70799,0.72233,0.71941,0.72572,0.70707,0.71133,0.72625,0.70846,0.70794,0.68947,0.69621,0.68324,0.69595,0.70274,0.71221,0.71008,0.69765,0.69769,0.69796,0.68891,0.68073,0.69827,0.6965,0.68944,0.68812,0.69885,0.70166,0.6809,0.73518,0.72807,0.73069,0.72289,0.7307,0.73189,0.7273,0.73328,0.68826,0.67277,0.6801,0.67071,0.6932,0.6784,0.688,0.67816,0.69367,0.69281,0.68979,0.68823,0.69055,0.69159,0.69141,0.69432,0.70367,0.70049,0.68861,0.69041,0.69041,0.67815,0.68941,0.69066,0.68615,0.69388,0.68187,0.70617,0.68064,0.68799,0.67868,0.68579,0.67353,0.69286,0.67863,0.73247,0.73068,0.72333,0.72047,0.72543,0.71184,0.72763,0.71566,0.71733,0.70742,0.69834,0.70536,0.71085,0.70626,0.69511,0.70263,0.6943,0.69129,0.68742,0.68089,0.68384,0.67728,0.67615,0.72797,0.7248,0.71134,0.71206,0.70546,0.72285,0.72489,0.71045,0.71011,0.72229,0.733,0.7172,0.71707,0.7136,0.73096,0.69785,0.70848,0.69883,0.70901,0.69665,0.70072,0.70829,0.70063,0.69729,0.6879,0.68987,0.67431,0.68086,0.68071,0.71229,0.72694,0.73618,0.70734,0.71127,0.69858,0.70307,0.71255,0.68278,0.69884,0.70112,0.7028,0.69994,0.71024,0.70281,0.70158,0.68088,0.70224,0.69182,0.69484,0.69265,0.69602,0.6852,0.6843,0.68832,0.69117,0.68932,0.67417,0.69198,0.68155,0.68667,0.68285,0.69416,0.6893,0.6789,0.67256,0.67887,0.67246,0.71034,0.70857,0.72062,0.72008,0.70856,0.71355,0.70884,0.72331,0.70409,0.71688,0.70987,0.70492,0.71075,0.70791,0.7061,0.69482,0.69511,0.70066,0.69262,0.70054,0.69244,0.69911,0.69668,0.67603,0.6729,0.66825,0.68669,0.67669,0.68773,0.71608,0.7308,0.71298,0.72079,0.71597,0.71651,0.72594,0.72449,0.70231,0.72356,0.7185,0.70825,0.71883,0.71561,0.7132,0.69619,0.71456,0.69718,0.69607,0.69716,0.71134,0.68334,0.69467,0.68715,0.68847,0.69861,0.69121,0.71089,0.6964,0.70053,0.70016,0.71034,0.69257,0.69401,0.70182,0.69631,0.69422,0.68833,0.68275,0.69325,0.67955,0.68546,0.68302,0.69117,0.68058,0.69293,0.68989,0.68757,0.68283,0.6798,0.6873,0.68095,0.71888,0.73761,0.7257,0.68082,0.72151,0.71602,0.72794,0.71897,0.7173,0.70804,0.71207,0.71555,0.72103,0.7283,0.71354,0.71728,0.71065,0.72239,0.71028,0.70947,0.72132,0.70817,0.70748,0.71382,0.70757,0.71675,0.72168,0.71114,0.70351,0.69979,0.70596,0.69757,0.69782,0.70999,0.70208,0.70718,0.70909,0.69947,0.69908,0.7105,0.70977,0.71079,0.70789,0.70735,0.71932,0.70397,0.70503,0.70922,0.71848,0.70773,0.69368,0.71941,0.69018,0.70906,0.70921,0.70685,0.70327,0.70811,0.71444,0.70566,0.70845,0.69958,0.70783,0.70012,0.70559,0.69256,0.70717,0.69196,0.70482,0.69955,0.6905,0.70033,0.68569,0.69274,0.69364,0.68386,0.73123,0.72931,0.73447,0.7331,0.72601,0.71969,0.72687,0.73572,0.7301,0.7383,0.7301,0.7273,0.7305,0.71895,0.71751,0.72819,0.72208,0.71396,0.71924,0.70413,0.72392,0.72324,0.7224,0.70241,0.69968,0.71544,0.70959,0.69634,0.70895,0.70095,0.69193,0.68397,0.71137,0.72468,0.71443,0.72147,0.72766,0.71201,0.72229,0.71741,0.71746,0.72355,0.7245,0.70793,0.72834,0.71507,0.7156,0.71482,0.70257,0.72298,0.71115,0.70646,0.70357,0.70904,0.7117,0.71648,0.7172,0.7079,0.70949,0.71098,0.71065,0.71102,0.69774,0.71078,0.71128,0.7091,0.70751,0.7023,0.71299,0.70219,0.69287,0.70138,0.70893,0.67704,0.71061,0.69397,0.69313,0.6885,0.68809,0.69856,0.70698,0.73366,0.72669,0.73066,0.73244,0.72403,0.72927,0.73049,0.72821,0.72943,0.73293,0.7321,0.71978,0.72426,0.71934,0.71767,0.72191,0.72123,0.73221,0.7146,0.73608,0.72107,0.70837,0.72337,0.71647,0.70868,0.71906,0.71785,0.70658,0.70152,0.7166,0.71344,0.71328,0.70238,0.71484,0.72192,0.69761,0.7057,0.69842,0.6881,0.6978,0.70086,0.6999,0.6871,0.69073,0.69403,0.70259,0.69446,0.7013,0.69893,0.69391,0.69873,0.69215,0.68469,0.69695,0.69894,0.70278,0.69621,0.69252,0.73987,0.73354,0.72866,0.72378,0.74017,0.74166,0.73663,0.73054,0.73566,0.73668,0.69109,0.68694,0.69768,0.70077,0.69867,0.68198,0.69315,0.69844,0.70587,0.70853,0.67872,0.69303,0.68933,0.68031,0.68947,0.6757,0.68495,0.69463,0.67938,0.70236,0.69478,0.70032,0.6939,0.69666,0.69662,0.69523,0.70051,0.68818,0.69467,0.73185,0.73139,0.73223,0.72303,0.73291,0.73104,0.72523,0.72534,0.73847,0.71986,0.73005,0.7245,0.73881,0.72532,0.74234,0.72345,0.7197,0.7346,0.72414,0.7256,0.72257,0.71954,0.70697,0.71081,0.71254,0.70263,0.6979,0.69898,0.72839,0.72026,0.73894,0.72439,0.72491,0.71832,0.71113,0.71723,0.71762,0.72051,0.70868,0.70447,0.70492,0.71047,0.69964,0.69573,0.70881,0.70853,0.69915,0.69734,0.68937,0.70799,0.70177,0.70054,0.69901,0.7108,0.69076,0.70061,0.68483,0.69852,0.69897,0.72458,0.73788,0.73472,0.74095,0.73844,0.72636,0.74228,0.71815,0.72344,0.7153,0.73343,0.72045,0.74213,0.72625,0.72142,0.73348,0.73121,0.71722,0.71636,0.70804,0.7274,0.70093,0.71566,0.69695,0.69502,0.7008,0.70527,0.70377,0.69666,0.69295,0.7006,0.69726,0.70111,0.6956,0.69478,0.70429,0.69837,0.74082,0.68731,0.74168,0.73621,0.73289,0.7286,0.72549,0.73584,0.72534,0.72699,0.72263,0.72983,0.71688,0.72386,0.71091,0.71407,0.70301,0.70961,0.70626,0.69367,0.70583,0.69425,0.68531,0.74832,0.72981,0.73393,0.73491,0.72441,0.72268,0.72343,0.73165,0.72879,0.71455,0.71838,0.7209,0.71295,0.71033,0.71828,0.70346,0.72656,0.69921,0.70781,0.70862,0.71248,0.71268,0.7184,0.7043,0.7042,0.71291,0.69526,0.67823,0.70991,0.74472,0.74888,0.73589,0.72526,0.73819,0.72409,0.72388,0.72361,0.72508,0.72892,0.73433,0.734,0.72883,0.74463,0.74121,0.73373,0.73728,0.73744,0.73716,0.73302,0.73711,0.7466,0.74417,0.74838,0.73524,0.74345,0.7374,0.73617,0.73577,0.72268,0.73598,0.74834,0.72794,0.72728,0.72068,0.72373,0.72976,0.72084,0.78707,0.77823,0.76474,0.77394,0.76838,0.76027,0.76413,0.75766,0.76123,0.76659,0.7527,0.7638,0.77036,0.77804,0.77147,0.77404,0.77215,0.76515,0.7624,0.75643,0.76423,0.7676,0.75217,0.77067,0.74665,0.79306,0.79111,0.78492,0.77406,0.7834,0.77377,0.76996,0.7575,0.76206,0.74809,0.74177,0.75496,0.77546,0.76982,0.77674,0.78043,0.7669,0.76156,0.75981,0.76062,0.7561,0.75269,0.7544,0.74629,0.75535,0.74307,0.74421,0.73807,0.74313,0.73927,0.74803,0.72861,0.73125,0.73772,0.7357,0.73336,0.73404,0.79081,0.73841,0.74241,0.74462,0.73629,0.73597,0.74156,0.73478,0.73835,0.7586,0.73498,0.74132,0.77874,0.77521,0.77056,0.78118,0.77792,0.7805,0.77578,0.77957,0.76888,0.77586,0.78057,0.7742,0.75219,0.75434,0.75327,0.75077,0.74601,0.78133,0.79108,0.78567,0.78188,0.76444,0.75737,0.76225,0.7573,0.76318,0.73945,0.77575,0.77124,0.76755,0.77034,0.77083,0.76767,0.76806,0.76888,0.74252,0.75052,0.75202,0.7714,0.75538,0.747,0.74281,0.77954,0.78181,0.77735,0.78114,0.77678,0.77414,0.75771,0.76984,0.75553,0.75829,0.76034,0.74341,0.76183,0.73963,0.74546,0.78441,0.80195,0.78804,0.77639,0.77171,0.76978,0.77453,0.75733,0.75604,0.76384,0.74924,0.7515,0.74709,0.75399,0.78914,0.7805,0.78714,0.77409,0.77738,0.78345,0.77782,0.79081,0.7644,0.76372,0.76295,0.76998,0.75524,0.76045,0.75139,0.75044,0.75729,0.76447,0.74428,0.7929,0.79442,0.78722,0.79583,0.78018,0.78035,0.76908,0.76832,0.77189,0.7552,0.76734,0.74494,0.74592,0.73465,0.75422,0.80881,0.78823,0.789,0.78521,0.78372,0.78418,0.76492,0.76645,0.77735,0.77496,0.76628,0.76239,0.77217,0.7639,0.76931,0.74138,0.75995,0.76592,0.7614,0.76703,0.74887,0.77052,0.74941,0.75261,0.7518,0.74955,0.78025,0.78439,0.78372,0.79813,0.79308,0.77742,0.78288,0.77945,0.77134,0.75958,0.75683,0.76679,0.7561,0.74506,0.74771,0.75193,0.75762,0.75625,0.78153,0.78092,0.79608,0.78721,0.78367,0.77734,0.78446,0.77484,0.77677,0.76735,0.76173,0.75965,0.77198,0.76948,0.74381,0.75567,0.75953,0.7423,0.7534,0.75416,0.79191,0.79284,0.79602,0.77975,0.76593,0.77819,0.77808,0.77208,0.78762,0.78394,0.7773,0.77393,0.77643,0.78763,0.77194,0.77262,0.77704,0.78158,0.77221,0.76352,0.76938,0.77151,0.77645,0.77578,0.77125,0.76398,0.75499,0.77033,0.76116,0.7608,0.76259,0.77836,0.75961,0.77949,0.75146,0.74185,0.75362,0.74341,0.7474,0.73339,0.73661,0.79769,0.77244,0.78358,0.78813,0.75843,0.76832,0.75961,0.7642,0.7581,0.75037,0.74872,0.75385,0.75561,0.73657,0.76241,0.74436,0.75178,0.79441,0.77725,0.7918,0.77996,0.78933,0.77852,0.77262,0.78203,0.77272,0.77243,0.76867,0.78277,0.77513,0.77854,0.76633,0.76852,0.76593,0.76994,0.76954,0.76356,0.75718,0.76275,0.76093,0.7529,0.7623,0.74883,0.7449,0.74994,0.75266,0.78278,0.79376,0.77221,0.7835,0.77385,0.77532,0.76063,0.76415,0.75046,0.74914,0.76471,0.74749,0.75629,0.75452,0.74628,0.74662,0.74065,0.75064,0.74288,0.74247,0.74969,0.78958,0.78765,0.77439,0.77015,0.77392,0.76285,0.77373,0.77095,0.75028,0.76403,0.76768,0.76281,0.75024,0.75309,0.7455,0.74994,0.75898,0.73582,0.75135,0.7424,0.74471,0.77788,0.78648,0.77996,0.78057,0.78747,0.76481,0.76556,0.76764,0.76462,0.75453,0.76583,0.75817,0.74781,0.7369,0.74998,0.75096,0.75164,0.7887,0.78854,0.79432,0.76976,0.80123,0.77774,0.78262,0.77429,0.75223,0.74297,0.74821,0.75835,0.74308,0.74587,0.73349,0.73568,0.74268,0.73445,0.71904,0.73688,0.71519,0.72024,0.72605,0.75961,0.75762,0.75876,0.76605,0.75944,0.75849,0.75613,0.75007,0.74671,0.75363,0.752,0.75001,0.74926,0.74394,0.7376,0.72904,0.72556,0.7206,0.73445,0.76111,0.77588,0.75652,0.75956,0.75263,0.75151,0.74526,0.74993,0.73435,0.73886,0.73286,0.7353,0.71277,0.72184,0.70215,0.70955,0.71968,0.72532,0.70739,0.70956,0.70981,0.71045,0.71517,0.70167,0.70043,0.74104,0.7338,0.72937,0.72741,0.71422,0.71244,0.69027,0.69074,0.69421,0.69316,0.68813,0.69606,0.68597,0.69738,0.69113,0.72087,0.71008,0.70332,0.71276,0.71401,0.71922,0.68999,0.69808,0.71776,0.7052,0.69882,0.7041,0.70149,0.68776,0.68077,0.68637,0.68722,0.68554,0.68786,0.66951,0.6827,0.72043,0.70985,0.71238,0.70995,0.70214,0.6976,0.70092,0.70998,0.67976,0.70487,0.693,0.69778,0.69563,0.69216,0.68528,0.69281,0.69429,0.68163,0.689,0.69639,0.72302,0.7148,0.71479,0.7122,0.70717,0.70359,0.70537,0.70212,0.71951,0.69543,0.69418,0.69276,0.70232,0.69405,0.67834,0.68855,0.68681,0.68813,0.68426,0.68524,0.68668,0.71608,0.72155,0.71773,0.70981,0.6996,0.70444,0.71403,0.72419,0.71163,0.70173,0.70739,0.69365,0.72635,0.72199,0.69988,0.70661,0.69806,0.7004,0.71002,0.69757,0.69465,0.69233,0.69786,0.69545,0.70279,0.70167,0.69349,0.7001,0.68301,0.69226,0.68394,0.68332,0.67283,0.67206,0.71392,0.70834,0.7046,0.70587,0.70054,0.70549,0.69823,0.69341,0.69756,0.69498,0.69612,0.70269,0.70506,0.70181,0.70236,0.69517,0.70719,0.69538,0.68777,0.68766,0.69969,0.70652,0.70217,0.74023,0.73784,0.72008,0.72096,0.71789,0.72094,0.72092,0.72278,0.71873,0.71129,0.7176,0.71383,0.70036,0.70038,0.69992,0.7074,0.71153,0.68957,0.68771,0.73057,0.72612,0.72997,0.71438,0.72482,0.71508,0.70591,0.70587,0.69846,0.70524,0.686,0.69643,0.71048,0.68386,0.69682,0.70268,0.69605,0.69841,0.68518,0.69077,0.69889,0.70779,0.69106,0.7203,0.72218,0.71624,0.71663,0.71332,0.70805,0.71379,0.71741,0.71782,0.71078,0.69785,0.70256,0.69961,0.6871,0.6865,0.68742,0.6826,0.68224,0.72072,0.71033,0.71873,0.71431,0.72144,0.70144,0.70937,0.69754,0.70017,0.69656,0.69769,0.68431,0.68213,0.67925,0.69115,0.68743,0.69674,0.68242,0.72596,0.71825,0.71418,0.69473,0.70222,0.71158,0.69652,0.70436,0.68987,0.69801,0.69506,0.69038,0.67988,0.68096,0.7104,0.71012,0.71774,0.72042,0.70407,0.70675,0.71936,0.71592,0.7234,0.71412,0.71628,0.70589,0.7136,0.70449,0.71084,0.70477,0.69957,0.70824,0.70844,0.69417,0.72998,0.73475,0.72627,0.71833,0.71936,0.72356,0.7072,0.70628,0.6981,0.70755,0.68886,0.69022,0.6914,0.72671,0.72313,0.72892,0.72448,0.70941,0.72065,0.72218,0.71716,0.70414,0.70129,0.70039,0.68724,0.68149,0.69901,0.72496,0.73465,0.73277,0.71203,0.71218,0.72241,0.71162,0.70212,0.70766,0.71625,0.70955,0.70863,0.70771,0.69633,0.69648,0.70338,0.69216,0.68736,0.71578,0.71942,0.71486,0.71644,0.71545,0.70353,0.70159,0.6994,0.69335,0.69757,0.69771,0.69021,0.68025,0.70021,0.68873,0.70016,0.67946,0.67892,0.68931,0.68445,0.67703,0.68162,0.67354,0.67903,0.677,0.67438,0.71754,0.72708,0.72214,0.72859,0.72214,0.71573,0.7193,0.72584,0.71852,0.74203,0.73042,0.7212,0.72266,0.72115,0.71826,0.70805,0.72297,0.71968,0.71143,0.71689,0.70995,0.70306,0.70806,0.71026,0.74991,0.75071,0.74272
