,0,1
94,0.21935118845711618,5.0
95,0.2586170934420366,5.0
96,0.2334417398803548,7.0
97,0.24248426206032195,7.0
98,0.25090681455838726,7.0
99,0.24154613578835402,6.0
100,0.2595623180255054,3.0
101,0.28265801973842786,10.0
102,0.25713322402590094,5.0
103,0.2687226872689823,5.0
104,0.23304253137265205,5.0
105,0.2439735787802785,6.0
106,0.26703711620030224,4.0
107,0.24956624616420206,5.0
108,0.27505592195785056,3.0
109,0.24642887163542937,5.0
110,0.28141886313929143,6.0
111,0.289823389219663,5.0
112,0.2555059905843491,5.0
113,0.2711749661102537,6.0
114,0.2388271619085791,5.0
115,0.27162144463144305,3.0
116,0.2639721015716711,6.0
117,0.22926267129426145,3.0
118,0.2580838832944257,5.0
119,0.2528261583114568,5.0
120,0.25023997665914294,5.0
121,0.24628908060344543,6.0
122,0.2656098969295761,5.0
123,0.24711115610062306,5.0
124,0.2509271481395918,4.0
125,0.2464392233722765,9.0
126,0.2385599762007389,5.0
127,0.27118907667183867,6.0
128,0.27744303515334956,6.0
129,0.27800334934114895,4.0
130,0.21457752749559222,3.0
131,0.2674380435593598,5.0
132,0.2340637995182089,4.0
133,0.2462942594639504,4.0
134,0.2439944901519116,6.0
135,0.2452615118270212,4.0
136,0.260200364319184,7.0
137,0.2633189751101529,5.0
138,0.25812341811542877,6.0
139,0.23613629971017952,6.0
140,0.25629352791083526,8.0
141,0.24277339942709308,3.0
142,0.2788142622914798,4.0
143,0.2595721460010527,5.0
144,0.23356737654851772,8.0
145,0.254099339805905,7.0
146,0.27069476936812936,5.0
147,0.28350061188430065,5.0
148,0.2513030226313869,6.0
149,0.2603130866115307,3.0
150,0.23968547630388443,5.0
151,0.2502399766591398,6.0
152,0.250280750521548,3.0
153,0.24674440423322264,8.0
154,0.28850891295962194,4.0
155,0.2511354724251474,5.0
156,0.2880753249709885,5.0
157,0.23771906116425184,4.0
158,0.2561043413795853,4.0
159,0.25584024232289726,4.0
160,0.23844231964129134,6.0
161,0.2762589826778565,6.0
162,0.27855795754974794,4.0
163,0.2568155555877448,5.0
164,0.254234836402921,4.0
165,0.24755466310391014,4.0
166,0.2596998758378644,3.0
167,0.25055070976404453,4.0
168,0.2480642300794234,6.0
169,0.24719888918910207,6.0
170,0.2926613369805854,8.0
171,0.24429750389261837,5.0
172,0.2623094935532561,4.0
173,0.26729492425149404,7.0
174,0.28171331679056844,7.0
175,0.24299396355985634,8.0
176,0.27458715764372643,6.0
177,0.23086493312527367,4.0
178,0.23752582029354632,3.0
179,0.2424263932051283,9.0
180,0.2618568798221737,7.0
181,0.26305727047740496,3.0
182,0.22460315342980733,5.0
183,0.2574901325630618,3.0
184,0.24620620402004548,6.0
185,0.2561043413795805,6.0
186,0.23943523047337453,7.0
187,0.2692395659585502,4.0
188,0.24217897960654158,4.0
189,0.25158709491253695,7.0
190,0.254450478322147,6.0
191,0.27087376568943405,5.0
192,0.25711834208538425,7.0
193,0.2587403650971626,6.0
194,0.243649223018561,5.0
195,0.2583012499278437,3.0
196,0.26886979057848004,7.0
197,0.24558373816069223,6.0
198,0.2674332741497361,6.0
199,0.24422439706640475,5.0
200,0.24091162957670892,5.0
201,0.2485470944574962,7.0
202,0.2705675158112038,6.0
203,0.24275238286730422,7.0
204,0.2598128152720502,5.0
205,0.27948138012529555,7.0
206,0.25665160416090593,3.0
207,0.24870613139992928,6.0
208,0.23018436488331576,7.0
209,0.2624456114694852,6.0
210,0.2745778671015572,6.0
211,0.24445408775557084,6.0
212,0.25267476271738765,6.0
213,0.24500654926690513,3.0
214,0.2631881553224599,5.0
215,0.27716245328363515,2.0
216,0.28685067757369587,5.0
217,0.26002873663798465,4.0
218,0.2392380442921502,3.0
219,0.2891668979983021,6.0
220,0.2467444042332276,5.0
221,0.25306820287448706,5.0
222,0.24341353281849817,4.0
223,0.254776102185616,4.0
224,0.2422105783935046,6.0
225,0.23923271268020319,5.0
226,0.24321957200045163,5.0
227,0.2631590754269932,6.0
228,0.2562785972096672,6.0
229,0.27481931912306734,6.0
230,0.23388389976958632,5.0
231,0.23661116169092866,4.0
232,0.24264727276356013,6.0
233,0.24217371274119878,5.0
234,0.2779253405106445,5.0
235,0.2586417524732765,7.0
236,0.2400683257333338,3.0
237,0.26511962067208006,5.0
238,0.23423267038897505,4.0
239,0.2530379599658398,5.0
240,0.24307793534802505,4.0
241,0.25860229689463976,4.0
242,0.2544655162877542,5.0
243,0.2543150966170669,6.0
244,0.2273912500784626,4.0
245,0.2591738148936554,4.0
246,0.26037187886967567,4.0
247,0.25635324201944004,6.0
248,0.24354449997769817,4.0
249,0.24283118558759745,4.0
250,0.2847934177896748,7.0
251,0.3190189761485305,6.0
252,0.24212103778642716,8.0
253,0.2811785419426216,9.0
254,0.2622414081003395,6.0
255,0.2679859595012256,5.0
256,0.23066595026627848,5.0
257,0.2639044450600453,5.0
258,0.26681730545412,4.0
259,0.27375440542536794,5.0
260,0.25232115306829817,6.0
261,0.24225270369797694,7.0
262,0.2296351253975018,3.0
263,0.26942899750004495,6.0
264,0.2292793612826991,5.0
265,0.24463664225682358,5.0
266,0.2669893466498002,4.0
267,0.2476319376223761,3.0
268,0.2369451520965128,5.0
269,0.3121561700331946,6.0
270,0.25909998267157075,2.0
271,0.2657395245309914,12.0
272,0.25476108255319013,5.0
273,0.23258780435502352,4.0
274,0.26346425424582753,7.0
275,0.26754771651472553,5.0
276,0.2803062192150059,4.0
277,0.24768344057423733,4.0
278,0.22377249060378201,5.0
279,0.23814792393272902,4.0
280,0.24121322813761265,4.0
281,0.24285219532775396,6.0
282,0.25062197120160773,3.0
283,0.24741550815069793,4.0
284,0.2447461095978178,4.0
285,0.2600924972828982,5.0
286,0.27573213302709937,5.0
287,0.24116563238757704,6.0
288,0.2555309498407751,6.0
289,0.2597489859735449,4.0
290,0.23812114263842427,4.0
291,0.2650233817178038,6.0
292,0.2362551046851596,5.0
293,0.2456979749569827,2.0
294,0.2499543733874409,6.0
295,0.2688650465666965,6.0
296,0.239040695450864,3.0
297,0.2228071028985395,2.0
298,0.23877374868528228,4.0
299,0.2760141688909655,4.0
300,0.2457031662766422,5.0
301,0.24859327695442143,6.0
302,0.26179842105197754,5.0
303,0.24233693233906778,5.0
304,0.2590162807112055,5.0
305,0.2691874489144379,5.0
306,0.27529695469675364,8.0
307,0.2349503746994854,5.0
308,0.26842348698902957,4.0
309,0.297369667901346,9.0
310,0.2540893001465803,5.0
311,0.24934126478889942,6.0
312,0.24279966756861068,3.0
313,0.2616960867814737,5.0
314,0.24890094128272902,6.0
315,0.2473948859451988,5.0
316,0.29280948218447944,4.0
317,0.2714758323516448,3.0
318,0.2924782304824112,6.0
319,0.2359958167218329,5.0
320,0.2504896123961325,9.0
321,0.24747221035493838,3.0
322,0.2277779642994628,4.0
323,0.2620613828234634,5.0
324,0.2546008180085319,6.0
325,0.2390567027775143,6.0
326,0.2642618618580029,6.0
327,0.29465501273626893,5.0
328,0.22459747440745373,5.0
329,0.2770750008976835,7.0
330,0.2519721093247226,6.0
331,0.22367556908183625,4.0
332,0.27217499810202433,4.0
333,0.23827643224469838,5.0
334,0.2576634511948374,4.0
335,0.2368374647176355,5.0
336,0.23444494806557584,7.0
337,0.28642793908017833,6.0
338,0.2613400416065956,2.0
339,0.23783707551556604,6.0
340,0.22971287535103657,7.0
341,0.234776587244909,5.0
342,0.2578861182770451,4.0
343,0.24575507344192707,6.0
344,0.25631841048005405,4.0
345,0.2320002748942769,6.0
346,0.25780696979226037,4.0
347,0.25872557559968656,5.0
348,0.28919777322935714,4.0
349,0.2626302300861477,2.0
350,0.2488548158821788,6.0
351,0.2340365508694229,7.0
352,0.2567857540234422,5.0
353,0.24470441352783495,8.0
354,0.23923804429215212,4.0
355,0.26789075027262615,4.0
356,0.2771578512144188,4.0
357,0.24583810210986143,3.0
358,0.22774436304321455,4.0
359,0.2298571983485687,5.0
360,0.25584024232289115,3.0
361,0.2681239528308364,3.0
362,0.22349301454635814,4.0
363,0.2657395245309923,5.0
364,0.22727903599778185,6.0
365,0.24931056978011107,3.0
366,0.23728404789989055,5.0
367,0.24553179477391013,4.0
368,0.2833160869100856,4.0
369,0.2506423278909806,3.0
370,0.2809198538475313,7.0
371,0.25352141357852986,6.0
372,0.24015332049950933,5.0
373,0.25671123497669446,6.0
374,0.2817948034022109,3.0
375,0.2708031233805331,6.0
376,0.2565024664718087,5.0
377,0.24863945087337647,5.0
378,0.31726291968031856,5.0
379,0.24588479341482813,6.0
380,0.2488650667099885,5.0
381,0.277998761192363,3.0
382,0.2726198388426823,6.0
383,0.2868506775737011,4.0
384,0.2628001588077635,6.0
385,0.26324630547633115,5.0
386,0.25268485857902423,5.0
387,0.2601415332985785,4.0
388,0.2630863616257389,5.0
389,0.23160408908659738,6.0
390,0.2509627279424735,5.0
391,0.2399460930105382,4.0
392,0.24317761418521885,4.0
393,0.29638148507266426,6.0
394,0.22667212003243734,4.0
395,0.25346606462871724,8.0
396,0.2749724383219763,6.0
397,0.2310582243964192,4.0
398,0.26597461325840155,6.0
399,0.2491212003202068,5.0
400,0.21791016919073602,6.0
401,0.2638899449793898,6.0
402,0.25660687195531956,3.0
403,0.24544866249048478,5.0
404,0.24565644045025975,6.0
405,0.2493259177568751,5.0
406,0.2684092310374656,6.0
407,0.2550413031776026,8.0
408,0.24808993802034282,8.0
409,0.24405721351639434,5.0
410,0.28473070879448714,5.0
411,0.26441627084147984,4.0
412,0.25010741569924905,4.0
413,0.26510999834878274,8.0
414,0.2476782907609918,4.0
415,0.26587868378227336,5.0
416,0.243712035243336,5.0
417,0.2702939537403181,8.0
418,0.2260861426039899,4.0
419,0.23499922926491573,4.0
420,0.2507491733968145,5.0
421,0.2545106248534009,2.0
422,0.2501635077549132,6.0
423,0.24700273690956334,5.0
424,0.2702561993096692,3.0
425,0.25151103558374427,5.0
426,0.2459781494360857,7.0
427,0.2402966809965568,4.0
428,0.24930545357788125,6.0
429,0.2443705888479177,4.0
430,0.2564129422216735,7.0
431,0.2618520087564682,5.0
432,0.22263529479800506,4.0
433,0.24808993802034976,5.0
434,0.2857904273542903,4.0
435,0.24395266561614903,7.0
436,0.2558601838377168,5.0
437,0.22870564139995056,7.0
438,0.2631978479069588,5.0
439,0.2309698827438221,4.0
440,0.23912072136843016,5.0
441,0.2823826196449605,6.0
442,0.2515414620750589,3.0
443,0.2558202992536025,5.0
444,0.24150388723791047,6.0
445,0.2418152967764889,4.0
446,0.2589719569563374,7.0
447,0.24577583323849944,4.0
448,0.2650185688527045,4.0
449,0.2628292784144077,6.0
450,0.2702042783540207,5.0
451,0.2516023040191714,6.0
452,0.2771302371942601,4.0
453,0.2520379081464871,4.0
454,0.2721703117010213,6.0
455,0.23398204405205145,5.0
456,0.25543609169179143,4.0
457,0.2526798106986288,5.0
458,0.24834687106413933,4.0
459,0.23960031557677522,5.0
460,0.22317318478742548,5.0
461,0.27107617161293673,4.0
462,0.21908353872159494,5.0
463,0.2503775618329038,5.0
464,0.23424356110332162,7.0
465,0.23383481218106986,5.0
466,0.2459522207624098,6.0
467,0.2501940981212259,5.0
468,0.24817732510016657,3.0
469,0.22397190284789367,3.0
470,0.23836741704814746,4.0
471,0.28057456537379,4.0
472,0.22165920017090943,4.0
473,0.25235148188224266,4.0
474,0.26074881376058334,3.0
475,0.24619584248549314,3.0
476,0.24538109677206102,5.0
477,0.24884969030992762,5.0
478,0.24340829266640882,7.0
479,0.23983975304952324,7.0
480,0.24444886990943634,8.0
481,0.2453758986385075,5.0
482,0.23042805110206166,3.0
483,0.30062459639754013,5.0
484,0.2641749671435661,5.0
485,0.23861343727666132,4.0
486,0.2357470648203845,4.0
487,0.2641073626001234,4.0
488,0.23774052267640264,6.0
489,0.2897969820690444,7.0
490,0.23732167311606928,4.0
491,0.25694465575770803,5.0
492,0.2286331278333408,5.0
493,0.2708266728642015,5.0
494,0.2550813095657891,5.0
495,0.2271218431429554,3.0
496,0.2409222183737325,7.0
497,0.2434187728577894,4.0
498,0.2258038814040636,4.0
499,0.24456885220605176,4.0
500,0.2419840292419354,5.0
501,0.24330346592396362,7.0
502,0.256994292400688,4.0
503,0.2436387527400665,4.0
504,0.26001402042260163,5.0
505,0.26155957880625735,7.0
506,0.2552412724127002,4.0
507,0.24397357878028092,6.0
508,0.23414552643819114,5.0
509,0.28977057251190264,7.0
510,0.2584888285589861,6.0
511,0.2402489036692736,4.0
512,0.2592919027203209,4.0
513,0.25927714468325463,4.0
514,0.27380099469116986,4.0
515,0.2559399343596077,6.0
516,0.2393712959962798,5.0
517,0.24261047346875306,5.0
518,0.26064117370164014,2.0
519,0.2655666736683454,7.0
520,0.24226323387959262,5.0
521,0.2589374776793396,5.0
522,0.24695625697103232,8.0
523,0.23634147079241957,9.0
524,0.2552662575525829,5.0
525,0.22727903599778398,6.0
526,0.24847523795652302,7.0
527,0.2426262452785272,5.0
528,0.24626836407232144,4.0
529,0.23755803802138947,6.0
530,0.21417293460745435,4.0
531,0.2561242623319821,6.0
532,0.23946719131080407,3.0
533,0.26280015880776936,4.0
534,0.24276814545772063,5.0
535,0.24365445798909408,5.0
536,0.23538428198178063,6.0
537,0.24512105505780482,4.0
538,0.24224217305862247,7.0
539,0.2359417625307615,6.0
540,0.23890725935272147,5.0
541,0.24954580169350946,3.0
542,0.26092974462995416,6.0
543,0.2591147507990114,6.0
544,0.2424211317151274,6.0
545,0.21932792753299118,6.0
546,0.2402117369560204,5.0
547,0.2524828646438723,7.0
548,0.2628147190143931,6.0
549,0.2515363912487652,6.0
550,0.24299921264674973,5.0
551,0.24722468711349332,4.0
552,0.2567261405164888,6.0
553,0.2567410451908968,6.0
554,0.2544153862790316,5.0
555,0.24711115610062515,4.0
556,0.2595672320598012,3.0
557,0.23760098819625064,6.0
558,0.2420578127098489,4.0
559,0.2771026204222869,4.0
560,0.2523464273330541,6.0
561,0.26317846238099674,9.0
562,0.24518869243494637,6.0
563,0.24692526548471003,7.0
564,0.24060435175123077,6.0
565,0.2535566293468074,6.0
566,0.24715244613932677,5.0
567,0.2631639222993931,5.0
568,0.25187591089621275,5.0
569,0.27752117955580635,5.0
570,0.2831629749952577,7.0
571,0.2646236160346697,7.0
572,0.24864971057981977,5.0
573,0.28087444540511874,4.0
574,0.25724729030127125,6.0
575,0.26119846430463484,4.0
576,0.2503826561281659,7.0
577,0.2831719838701882,7.0
578,0.2448242705889072,5.0
579,0.2564378132039401,6.0
580,0.24411469577613742,5.0
581,0.2722687091826784,5.0
582,0.23510233334200958,6.0
583,0.2598717207094505,5.0
584,0.26316876908252257,10.0
585,0.24848037125285824,5.0
586,0.2710761716129356,7.0
587,0.23261522271066892,5.0
588,0.241947129070189,7.0
589,0.26843299053612,5.0
590,0.2532596574301385,4.0
591,0.2685375073563189,5.0
592,0.23497208909370795,4.0
593,0.22965734235586463,4.0
594,0.24215264413428342,6.0
595,0.23974932699783885,6.0
596,0.26478744845090946,6.0
597,0.25154653279912365,5.0
598,0.24118678721383063,4.0
599,0.27036001130767406,3.0
600,0.2428259328685245,4.0
601,0.2454798403959416,5.0
602,0.24592110274539636,3.0
603,0.2432615225787789,5.0
604,0.27187490558290367,10.0
605,0.24864458077951293,5.0
606,0.29747259348980715,9.0
607,0.2565621319505667,5.0
608,0.2540089685866414,4.0
609,0.2423579849254872,5.0
610,0.30525189497815775,6.0
611,0.24125024056242378,4.0
612,0.23892327561929397,5.0
613,0.2473587929485785,3.0
614,0.2596753172871146,7.0
615,0.24332967684328194,5.0
616,0.2376385632314203,5.0
617,0.26691767629433266,4.0
618,0.2520227253277608,5.0
619,0.24078982494266102,7.0
620,0.2585874995005695,5.0
621,0.2546559203221168,6.0
622,0.23743988498058247,7.0
623,0.24695109199339849,5.0
624,0.24234219565712875,4.0
625,0.26815249430889654,6.0
626,0.24431838753928234,6.0
627,0.23807828630129577,5.0
628,0.24236851053294828,6.0
629,0.23530840596623298,5.0
630,0.2463408643091357,5.0
631,0.2529774633021208,7.0
632,0.24447495802646443,6.0
633,0.26480189938587606,2.0
634,0.23655724810847262,4.0
635,0.2762266612174653,8.0
636,0.2541946967927359,3.0
637,0.23156002659864694,5.0
638,0.26391894434403945,2.0
639,0.25819752958871006,7.0
640,0.2478687625930045,4.0
641,0.24277339942709447,5.0
642,0.24183639477285906,6.0
643,0.24685810391678173,6.0
644,0.2504743357255261,4.0
645,0.24648062597208792,8.0
646,0.25442039972438973,5.0
647,0.2650907526543707,5.0
648,0.261232645161278,6.0
649,0.277208469773723,5.0
650,0.2611398581415741,5.0
651,0.2568205221789033,5.0
652,0.26835695273578014,7.0
653,0.24281542708949452,5.0
654,0.24796137166247065,3.0
655,0.24138766559632016,5.0
656,0.21924649486412812,5.0
657,0.24359686712573048,5.0
658,0.23569295358017486,5.0
659,0.24464185609805753,3.0
660,0.2715932677023201,5.0
661,0.2519569225409912,4.0
662,0.2646091553632258,7.0
663,0.2424790018259931,4.0
664,0.2471059943606732,6.0
665,0.2513080981665379,7.0
666,0.25820740951128773,5.0
667,0.2554211108689921,3.0
668,0.23005688072158703,7.0
669,0.2745081780128258,5.0
670,0.2663627743342187,5.0
671,0.28269862982710536,6.0
672,0.2500462100149894,4.0
673,0.2385118509869555,7.0
674,0.24467834987582412,5.0
675,0.26020526630382645,6.0
676,0.25407926009055537,3.0
677,0.2815412120483093,5.0
678,0.2592230246922794,8.0
679,0.2857324012114176,5.0
680,0.25944435328020043,7.0
681,0.2654946192621291,9.0
682,0.2579949077966078,8.0
683,0.28120122252760515,5.0
684,0.23379117011660785,5.0
685,0.25625371077451914,3.0
686,0.22965734235586419,3.0
687,0.25441037273488176,2.0
688,0.27681708577975156,6.0
689,0.2702089988531531,5.0
690,0.2798325756736733,7.0
691,0.25810859326718866,3.0
692,0.2579899638136584,4.0
693,0.24108628525649542,7.0
694,0.24636675208033298,7.0
695,0.2817133167905663,6.0
696,0.24618029936597377,4.0
697,0.2481310651857279,5.0
698,0.23766539890512664,3.0
699,0.26841398310544384,4.0
700,0.2501380129252714,7.0
701,0.2484752379565233,5.0
702,0.2859242888940899,4.0
703,0.23987165998780313,3.0
704,0.2667408070829439,4.0
705,0.2495355788300367,3.0
706,0.2934273977581267,7.0
707,0.24115505427853262,3.0
708,0.2888447167738498,4.0
709,0.26699890124362874,3.0
710,0.22688584965905134,4.0
711,0.24879842877973435,6.0
712,0.2816544506870685,5.0
713,0.2659889996958241,4.0
714,0.25162765048737584,5.0
715,0.24991354627600001,7.0
716,0.2242905936684957,4.0
717,0.253128677851838,4.0
718,0.2867795231496802,5.0
719,0.26907370396095215,6.0
720,0.2787547839801798,3.0
721,0.23475485476712005,3.0
722,0.25462586599293335,5.0
723,0.21684811998921494,4.0
724,0.25583027098258276,7.0
725,0.26833318650436994,8.0
726,0.26081239836874137,5.0
727,0.2515363912487629,4.0
728,0.26375457245287554,6.0
729,0.27229681621798,6.0
730,0.2278171595013506,4.0
731,0.2852543530226509,4.0
732,0.26495117956148095,4.0
733,0.23234089355153234,6.0
734,0.24278390702475836,5.0
735,0.24251582107027247,7.0
736,0.25853323514293547,5.0
737,0.24473568624630535,7.0
738,0.2536471617287718,5.0
739,0.24023828519507673,5.0
740,0.24243691584258284,5.0
741,0.2733954021529395,5.0
742,0.24005769927164028,6.0
743,0.24571873957757426,6.0
744,0.23566589330088802,6.0
745,0.25140451386527557,5.0
746,0.2500002959181965,4.0
747,0.23352914645692588,5.0
748,0.23835136343008798,3.0
749,0.25890792035873883,5.0
750,0.25219980133996217,7.0
751,0.25197717138257203,6.0
752,0.2544955895532257,5.0
753,0.23987165998780374,9.0
754,0.2985768027540894,5.0
755,0.26812870995483057,4.0
756,0.24427661846057153,5.0
757,0.24037628877258313,5.0
758,0.2525939812975601,5.0
759,0.26791455575177636,6.0
760,0.24338733092982504,7.0
761,0.2719874790785635,6.0
762,0.25340567016834814,7.0
763,0.2411709212680996,5.0
764,0.27164961863791715,4.0
765,0.275491481034254,5.0
766,0.2561690788108089,4.0
767,0.2675191105132392,8.0
768,0.31242982069121333,8.0
769,0.2708643477793983,5.0
770,0.2540893001465854,5.0
771,0.26519658668964263,2.0
772,0.2520379081464826,3.0
773,0.24237903568332145,5.0
774,0.2622024941894816,7.0
775,0.2412343787900146,6.0
776,0.26318815532246354,5.0
777,0.255376163127802,7.0
778,0.2660273597253636,5.0
779,0.24343449229888342,3.0
780,0.2513588478811963,4.0
781,0.2271555364834998,4.0
782,0.231510446275525,5.0
783,0.23793894989587747,6.0
784,0.26589307541005536,6.0
785,0.2475649677666562,5.0
786,0.2610812388229141,3.0
787,0.22048796764801626,5.0
788,0.2611203198308648,5.0
789,0.2606069152684071,6.0
790,0.2546208565931764,6.0
791,0.23869360643951595,5.0
792,0.26578271968213657,5.0
793,0.26871319396755333,5.0
794,0.2634497299373855,6.0
795,0.24824926783293894,6.0
796,0.27730507954752004,5.0
797,0.27179044486215426,4.0
798,0.2452147018431001,6.0
799,0.257038957183926,4.0
800,0.24777097102290346,4.0
801,0.23067147988568723,4.0
802,0.23646556680775976,6.0
803,0.2560545322180154,6.0
804,0.24145634878243338,5.0
805,0.2565571603573174,4.0
806,0.2318517845521146,3.0
807,0.23472768634035363,6.0
808,0.22518732564833616,4.0
809,0.23459179701023045,5.0
810,0.2240459250479957,4.0
811,0.2195836621743008,7.0
812,0.24794593921964553,5.0
813,0.2647585442147097,7.0
814,0.2392540384151427,2.0
815,0.28676617972964313,6.0
816,0.24507942277839295,4.0
817,0.25961145418270326,3.0
818,0.24571354858693265,3.0
819,0.2806972822912852,4.0
820,0.22857733251303436,5.0
821,0.22636241710485114,5.0
822,0.25449057758909643,5.0
823,0.22489259341167364,4.0
824,0.2594591018064382,3.0
825,0.2394831701299941,5.0
826,0.251480605411154,5.0
827,0.2567211720993818,7.0
828,0.2581678875523945,6.0
829,0.2279794678366924,6.0
830,0.2485368305150175,5.0
831,0.26270792542600163,3.0
832,0.2797505174987437,8.0
833,0.2526596181685223,5.0
834,0.2732880759363338,6.0
835,0.22961846126804378,4.0
836,0.23726792098075394,4.0
837,0.2644259184091639,5.0
838,0.2348580661260973,3.0
839,0.24498572428213763,6.0
840,0.268290401982473,5.0
841,0.2365895977322304,4.0
842,0.2516073735170828,4.0
843,0.2689267121923932,7.0
844,0.2594885963441426,5.0
845,0.2570637675991025,7.0
846,0.24417738826266439,4.0
847,0.283144956385469,5.0
848,0.2403444488263362,4.0
849,0.2384744135507398,5.0
850,0.2867750754119863,6.0
851,0.24657892928501896,4.0
852,0.2402435944908382,4.0
853,0.23881113919597796,6.0
854,0.25497127689373267,7.0
855,0.24006301256128282,3.0
856,0.26119846430464183,3.0
857,0.26136932388746426,6.0
858,0.25548602142359184,4.0
859,0.2529018221220478,5.0
860,0.25942960391550585,8.0
861,0.2765081926674967,4.0
862,0.2479047813420366,6.0
863,0.22900103600157945,5.0
864,0.23404745070962596,5.0
865,0.28388727462476077,5.0
866,0.2492645201796793,4.0
867,0.23100301482262522,4.0
868,0.22868890954074944,5.0
869,0.28123297227366095,5.0
870,0.23354553154817959,4.0
871,0.2561939734670093,4.0
872,0.2313285608419851,5.0
873,0.25272523799250113,4.0
874,0.2866594100093967,7.0
875,0.2636094533159808,10.0
876,0.247467056145964,7.0
877,0.23631448477459943,6.0
878,0.26533122349860183,4.0
879,0.2304944662667475,5.0
880,0.24829550572506695,6.0
881,0.31091150555376884,6.0
882,0.2542298192982281,4.0
883,0.24833146257799144,5.0
884,0.22705444146229634,7.0
885,0.26726629119319134,5.0
886,0.27435944879456786,7.0
887,0.25824692542176675,5.0
888,0.2612619394791536,5.0
889,0.25804434241630164,6.0
890,0.25136899659460793,3.0
891,0.24692526548471538,3.0
892,0.2374774855064154,5.0
893,0.23692361853645708,4.0
894,0.2424316545809536,5.0
895,0.25990116842165045,5.0
896,0.2545406927894184,5.0
897,0.241091575877678,4.0
898,0.2520277863689583,8.0
899,0.24279441416766814,5.0
900,0.2940093102093808,5.0
901,0.2753942350411099,6.0
902,0.2382603724962226,5.0
903,0.25443543946773683,2.0
904,0.23927003146901185,3.0
905,0.2382389578142222,4.0
906,0.253048041336999,7.0
907,0.23191229209442377,4.0
908,0.2848382014765755,5.0
909,0.2883541349501641,5.0
910,0.2649848763493385,5.0
911,0.23884318354630038,5.0
912,0.2691495392710022,5.0
913,0.2621392467637741,9.0
914,0.2775487546801215,6.0
915,0.25855296895433205,3.0
916,0.2525838818035335,5.0
917,0.23916872406614706,6.0
918,0.2690405192910667,5.0
919,0.21237275902410577,4.0
920,0.24603518289970383,3.0
921,0.25440535909192663,5.0
922,0.2298294509644325,5.0
923,0.2265651796111782,4.0
924,0.2714993234854565,3.0
925,0.2726759776282251,6.0
926,0.24217371274120342,6.0
927,0.24671338613451652,6.0
928,0.272573047689107,4.0
929,0.24791507145202044,4.0
930,0.2562835742067052,7.0
931,0.2573712180441927,5.0
932,0.2418944047745288,5.0
933,0.25414451336487637,4.0
934,0.2612082307200801,5.0
